4.372872872872872904e+03 7.929999999999999716e+01 1.605000000000000071e+01
4.377627627627627589e+03 7.931000000000000227e+01 1.621000000000000085e+01
4.382382382382382275e+03 7.931000000000000227e+01 1.637000000000000099e+01
4.387137137137136961e+03 7.931000000000000227e+01 1.653999999999999915e+01
4.391891891891891646e+03 7.931000000000000227e+01 1.669999999999999929e+01
4.396646646646646332e+03 7.931000000000000227e+01 1.687000000000000099e+01
4.401401401401401017e+03 7.931000000000000227e+01 1.703000000000000114e+01
4.406156156156155703e+03 7.929999999999999716e+01 1.719999999999999929e+01
4.410910910910911298e+03 7.929999999999999716e+01 1.735999999999999943e+01
4.415665665665665983e+03 7.929000000000000625e+01 1.753000000000000114e+01
4.420420420420420669e+03 7.928000000000000114e+01 1.769999999999999929e+01
4.425175175175175355e+03 7.926999999999999602e+01 1.787000000000000099e+01
4.429929929929930040e+03 7.926000000000000512e+01 1.803999999999999915e+01
4.434684684684684726e+03 7.926000000000000512e+01 1.821000000000000085e+01
4.439439439439439411e+03 7.923999999999999488e+01 1.837999999999999901e+01
4.444194194194194097e+03 7.923000000000000398e+01 1.855999999999999872e+01
4.448948948948948782e+03 7.920999999999999375e+01 1.873000000000000043e+01
4.453703703703703468e+03 7.918999999999999773e+01 1.889999999999999858e+01
4.458458458458458153e+03 7.917000000000000171e+01 1.907999999999999829e+01
4.463213213213212839e+03 7.915000000000000568e+01 1.925000000000000000e+01
4.467967967967968434e+03 7.912000000000000455e+01 1.942000000000000171e+01
4.472722722722723120e+03 7.912000000000000455e+01 1.962000000000000099e+01
4.477477477477477805e+03 7.912999999999999545e+01 1.982000000000000028e+01
4.482232232232232491e+03 7.912999999999999545e+01 2.001999999999999957e+01
4.486986986986987176e+03 7.914000000000000057e+01 2.023000000000000043e+01
4.491741741741741862e+03 7.914000000000000057e+01 2.044000000000000128e+01
4.496496496496496547e+03 7.912999999999999545e+01 2.064999999999999858e+01
4.501251251251251233e+03 7.912000000000000455e+01 2.083999999999999986e+01
4.506006006006005919e+03 7.906000000000000227e+01 2.098000000000000043e+01
4.510760760760760604e+03 7.901999999999999602e+01 2.112999999999999901e+01
4.515515515515515290e+03 7.895999999999999375e+01 2.128000000000000114e+01
4.520270270270269975e+03 7.890000000000000568e+01 2.142999999999999972e+01
4.525025025025024661e+03 7.884000000000000341e+01 2.157999999999999829e+01
4.529779779779779346e+03 7.878000000000000114e+01 2.173000000000000043e+01
4.534534534534534941e+03 7.871999999999999886e+01 2.187999999999999901e+01
4.539289289289289627e+03 7.865000000000000568e+01 2.203000000000000114e+01
4.544044044044044313e+03 7.859000000000000341e+01 2.217999999999999972e+01
4.548798798798798998e+03 7.853000000000000114e+01 2.233999999999999986e+01
4.553553553553553684e+03 7.845999999999999375e+01 2.248999999999999844e+01
4.558308308308308369e+03 7.840000000000000568e+01 2.264000000000000057e+01
4.563063063063063055e+03 7.832999999999999829e+01 2.280000000000000071e+01
4.567817817817817740e+03 7.826000000000000512e+01 2.294999999999999929e+01
4.572572572572572426e+03 7.820000000000000284e+01 2.310999999999999943e+01
4.577327327327327112e+03 7.812999999999999545e+01 2.326999999999999957e+01
4.582082082082081797e+03 7.806000000000000227e+01 2.342000000000000171e+01
4.586836836836836483e+03 7.800000000000000000e+01 2.358999999999999986e+01
4.591591591591592078e+03 7.792000000000000171e+01 2.373999999999999844e+01
4.596346346346346763e+03 7.784999999999999432e+01 2.389999999999999858e+01
4.601101101101101449e+03 7.778000000000000114e+01 2.405999999999999872e+01
4.605855855855856134e+03 7.770999999999999375e+01 2.421999999999999886e+01
4.610610610610610820e+03 7.762999999999999545e+01 2.437999999999999901e+01
4.615365365365365506e+03 7.754999999999999716e+01 2.453999999999999915e+01
4.620120120120120191e+03 7.748000000000000398e+01 2.469999999999999929e+01
4.624874874874874877e+03 7.740000000000000568e+01 2.485999999999999943e+01
4.629629629629629562e+03 7.731999999999999318e+01 2.501999999999999957e+01
4.634384384384384248e+03 7.723999999999999488e+01 2.519000000000000128e+01
4.639139139139138933e+03 7.715999999999999659e+01 2.535000000000000142e+01
4.643893893893893619e+03 7.707999999999999829e+01 2.551999999999999957e+01
4.648648648648648305e+03 7.698999999999999488e+01 2.567999999999999972e+01
4.653403403403402990e+03 7.690999999999999659e+01 2.583999999999999986e+01
4.658158158158157676e+03 7.682999999999999829e+01 2.601000000000000156e+01
4.662912912912913271e+03 7.673999999999999488e+01 2.617000000000000171e+01
4.667667667667667956e+03 7.665999999999999659e+01 2.633999999999999986e+01
4.672422422422422642e+03 7.656999999999999318e+01 2.650000000000000000e+01
4.677177177177177327e+03 7.648999999999999488e+01 2.667000000000000171e+01
4.681931931931932013e+03 7.639000000000000057e+01 2.682999999999999829e+01
4.686686686686686699e+03 7.629999999999999716e+01 2.700000000000000000e+01
4.691441441441441384e+03 7.620999999999999375e+01 2.717000000000000171e+01
4.696196196196196070e+03 7.612000000000000455e+01 2.732999999999999829e+01
4.700950950950950755e+03 7.603000000000000114e+01 2.750000000000000000e+01
4.705705705705705441e+03 7.593000000000000682e+01 2.767000000000000171e+01
4.710460460460460126e+03 7.584000000000000341e+01 2.783999999999999986e+01
4.715215215215215721e+03 7.573999999999999488e+01 2.800000000000000000e+01
4.719969969969970407e+03 7.564000000000000057e+01 2.817000000000000171e+01
4.724724724724725093e+03 7.559999999999999432e+01 2.839000000000000057e+01
4.729479479479479778e+03 7.554000000000000625e+01 2.860999999999999943e+01
4.734234234234234464e+03 7.548999999999999488e+01 2.882999999999999829e+01
4.738988988988989149e+03 7.543999999999999773e+01 2.905000000000000071e+01
4.743743743743743835e+03 7.537999999999999545e+01 2.926999999999999957e+01
4.748498498498498520e+03 7.532999999999999829e+01 2.948999999999999844e+01
4.753253253253253206e+03 7.525000000000000000e+01 2.964999999999999858e+01
4.758008008008007891e+03 7.515999999999999659e+01 2.980000000000000071e+01
4.762762762762762577e+03 7.506000000000000227e+01 2.994000000000000128e+01
4.767517517517517263e+03 7.496999999999999886e+01 3.007999999999999829e+01
4.772272272272271948e+03 7.487999999999999545e+01 3.023000000000000043e+01
4.777027027027026634e+03 7.479000000000000625e+01 3.037999999999999901e+01
4.781781781781781319e+03 7.468999999999999773e+01 3.051999999999999957e+01
4.786536536536536005e+03 7.459999999999999432e+01 3.067000000000000171e+01
4.791291291291291600e+03 7.451000000000000512e+01 3.082000000000000028e+01
4.796046046046046285e+03 7.440999999999999659e+01 3.096999999999999886e+01
4.800800800800800971e+03 7.431999999999999318e+01 3.112000000000000099e+01
4.805555555555555657e+03 7.421999999999999886e+01 3.126000000000000156e+01
4.810310310310310342e+03 7.412000000000000455e+01 3.141000000000000014e+01
4.815065065065065028e+03 7.403000000000000114e+01 3.157000000000000028e+01
4.819819819819819713e+03 7.393000000000000682e+01 3.171000000000000085e+01
4.824574574574574399e+03 7.382999999999999829e+01 3.187000000000000099e+01
4.829329329329329084e+03 7.373000000000000398e+01 3.202000000000000313e+01
4.834084084084083770e+03 7.362999999999999545e+01 3.217000000000000171e+01
4.838838838838839365e+03 7.353000000000000114e+01 3.232000000000000028e+01
4.843593593593594051e+03 7.343000000000000682e+01 3.247999999999999687e+01
4.848348348348348736e+03 7.332999999999999829e+01 3.263000000000000256e+01
4.853103103103103422e+03 7.323000000000000398e+01 3.278999999999999915e+01
4.857857857857858107e+03 7.312999999999999545e+01 3.293999999999999773e+01
4.862612612612612793e+03 7.303000000000000114e+01 3.309000000000000341e+01
4.867367367367367478e+03 7.292000000000000171e+01 3.325000000000000000e+01
4.872122122122122164e+03 7.281999999999999318e+01 3.339999999999999858e+01
4.876876876876876850e+03 7.271999999999999886e+01 3.356000000000000227e+01
4.881631631631631535e+03 7.260999999999999943e+01 3.371000000000000085e+01
4.886386386386386221e+03 7.250000000000000000e+01 3.386999999999999744e+01
4.891141141141140906e+03 7.240000000000000568e+01 3.402000000000000313e+01
4.895895895895895592e+03 7.229000000000000625e+01 3.417999999999999972e+01
4.900650650650650277e+03 7.218000000000000682e+01 3.432999999999999829e+01
4.905405405405404963e+03 7.207999999999999829e+01 3.449000000000000199e+01
4.910160160160159649e+03 7.196999999999999886e+01 3.464000000000000057e+01
4.914914914914915244e+03 7.185999999999999943e+01 3.479999999999999716e+01
4.919669669669669929e+03 7.175000000000000000e+01 3.495000000000000284e+01
4.924424424424424615e+03 7.164000000000000057e+01 3.510999999999999943e+01
4.929179179179179300e+03 7.153000000000000114e+01 3.527000000000000313e+01
4.933933933933933986e+03 7.142000000000000171e+01 3.542000000000000171e+01
4.938688688688688671e+03 7.129999999999999716e+01 3.557999999999999829e+01
4.943443443443443357e+03 7.118999999999999773e+01 3.572999999999999687e+01
4.948198198198198043e+03 7.107999999999999829e+01 3.589000000000000057e+01
4.952952952952952728e+03 7.095999999999999375e+01 3.604999999999999716e+01
4.957707707707707414e+03 7.084999999999999432e+01 3.620000000000000284e+01
4.962462462462463009e+03 7.073000000000000398e+01 3.635999999999999943e+01
4.967217217217217694e+03 7.060999999999999943e+01 3.650999999999999801e+01
4.971971971971972380e+03 7.051000000000000512e+01 3.668999999999999773e+01
4.976726726726727065e+03 7.043999999999999773e+01 3.690999999999999659e+01
4.981481481481481751e+03 7.034999999999999432e+01 3.711999999999999744e+01
4.986236236236236437e+03 7.026999999999999602e+01 3.732999999999999829e+01
4.990990990990991122e+03 7.018999999999999773e+01 3.754999999999999716e+01
4.995745745745745808e+03 7.010999999999999943e+01 3.775999999999999801e+01
5.000500500500500493e+03 7.001999999999999602e+01 3.796999999999999886e+01
5.005255255255255179e+03 6.990000000000000568e+01 3.807999999999999829e+01
5.010010010010009864e+03 6.978000000000000114e+01 3.820000000000000284e+01
5.014764764764764550e+03 6.965000000000000568e+01 3.832999999999999829e+01
5.019519519519519235e+03 6.953000000000000114e+01 3.843999999999999773e+01
5.024274274274273921e+03 6.940999999999999659e+01 3.857000000000000028e+01
5.029029029029028607e+03 6.929000000000000625e+01 3.868999999999999773e+01
5.033783783783783292e+03 6.917000000000000171e+01 3.881000000000000227e+01
5.038538538538538887e+03 6.904000000000000625e+01 3.892999999999999972e+01
5.043293293293293573e+03 6.892000000000000171e+01 3.904999999999999716e+01
5.048048048048048258e+03 6.879999999999999716e+01 3.917000000000000171e+01
5.052802802802802944e+03 6.867000000000000171e+01 3.929999999999999716e+01
5.057557557557557629e+03 6.854999999999999716e+01 3.942999999999999972e+01
5.062312312312312315e+03 6.843000000000000682e+01 3.954999999999999716e+01
5.067067067067067001e+03 6.829999999999999716e+01 3.967999999999999972e+01
5.071821821821821686e+03 6.818000000000000682e+01 3.979999999999999716e+01
5.076576576576576372e+03 6.804999999999999716e+01 3.992999999999999972e+01
5.081331331331331057e+03 6.793000000000000682e+01 4.004999999999999716e+01
5.086086086086086652e+03 6.781000000000000227e+01 4.017999999999999972e+01
5.090840840840841338e+03 6.768000000000000682e+01 4.031000000000000227e+01
5.095595595595596023e+03 6.756000000000000227e+01 4.043999999999999773e+01
5.100350350350350709e+03 6.743000000000000682e+01 4.056000000000000227e+01
5.105105105105105395e+03 6.729999999999999716e+01 4.068999999999999773e+01
5.109859859859860080e+03 6.718000000000000682e+01 4.082000000000000028e+01
5.114614614614614766e+03 6.704999999999999716e+01 4.093999999999999773e+01
5.119369369369369451e+03 6.692000000000000171e+01 4.107000000000000028e+01
5.124124124124124137e+03 6.679999999999999716e+01 4.120000000000000284e+01
5.128878878878878822e+03 6.667000000000000171e+01 4.132999999999999829e+01
5.133633633633633508e+03 6.654000000000000625e+01 4.146000000000000085e+01
5.138388388388388194e+03 6.640999999999999659e+01 4.159000000000000341e+01
5.143143143143142879e+03 6.628000000000000114e+01 4.171000000000000085e+01
5.147897897897897565e+03 6.615000000000000568e+01 4.184000000000000341e+01
5.152652652652652250e+03 6.601999999999999602e+01 4.196999999999999886e+01
5.157407407407406936e+03 6.589000000000000057e+01 4.210000000000000142e+01
5.162162162162161621e+03 6.576000000000000512e+01 4.222999999999999687e+01
5.166916916916917216e+03 6.562999999999999545e+01 4.235000000000000142e+01
5.171671671671671902e+03 6.550000000000000000e+01 4.247999999999999687e+01
5.176426426426426588e+03 6.537000000000000455e+01 4.260999999999999943e+01
5.181181181181181273e+03 6.523999999999999488e+01 4.274000000000000199e+01
5.185935935935935959e+03 6.510999999999999943e+01 4.286999999999999744e+01
5.190690690690690644e+03 6.496999999999999886e+01 4.300000000000000000e+01
5.195445445445445330e+03 6.484000000000000341e+01 4.311999999999999744e+01
5.200200200200200015e+03 6.470999999999999375e+01 4.325000000000000000e+01
5.204954954954954701e+03 6.457999999999999829e+01 4.338000000000000256e+01
5.209709709709710296e+03 6.443999999999999773e+01 4.350000000000000000e+01
5.214464464464464982e+03 6.431000000000000227e+01 4.363000000000000256e+01
5.219219219219219667e+03 6.417000000000000171e+01 4.375999999999999801e+01
5.223973973973974353e+03 6.406999999999999318e+01 4.393999999999999773e+01
5.228728728728729038e+03 6.396999999999999886e+01 4.413000000000000256e+01
5.233483483483483724e+03 6.386999999999999744e+01 4.432999999999999829e+01
5.238238238238238409e+03 6.375999999999999801e+01 4.452000000000000313e+01
5.242992992992993095e+03 6.365999999999999659e+01 4.471000000000000085e+01
5.247747747747747781e+03 6.356000000000000227e+01 4.489999999999999858e+01
5.252502502502502466e+03 6.342999999999999972e+01 4.503000000000000114e+01
5.257257257257257152e+03 6.328000000000000114e+01 4.510999999999999943e+01
5.262012012012011837e+03 6.313000000000000256e+01 4.518999999999999773e+01
5.266766766766766523e+03 6.297999999999999687e+01 4.528000000000000114e+01
5.271521521521521208e+03 6.282999999999999829e+01 4.535999999999999943e+01
5.276276276276275894e+03 6.267999999999999972e+01 4.543999999999999773e+01
5.281031031031030579e+03 6.253000000000000114e+01 4.552000000000000313e+01
5.285785785785785265e+03 6.238000000000000256e+01 4.560999999999999943e+01
5.290540540540540860e+03 6.221999999999999886e+01 4.568999999999999773e+01
5.295295295295295546e+03 6.207000000000000028e+01 4.578000000000000114e+01
5.300050050050050231e+03 6.192999999999999972e+01 4.585999999999999943e+01
5.304804804804804917e+03 6.178000000000000114e+01 4.595000000000000284e+01
5.309559559559559602e+03 6.163000000000000256e+01 4.603000000000000114e+01
5.314314314314314288e+03 6.147999999999999687e+01 4.611999999999999744e+01
5.319069069069068973e+03 6.132999999999999829e+01 4.621000000000000085e+01
5.323823823823823659e+03 6.117999999999999972e+01 4.629999999999999716e+01
5.328578578578578345e+03 6.103000000000000114e+01 4.638000000000000256e+01
5.333333333333333030e+03 6.088000000000000256e+01 4.646999999999999886e+01
5.338088088088088625e+03 6.072999999999999687e+01 4.656000000000000227e+01
5.342842842842843311e+03 6.057000000000000028e+01 4.664999999999999858e+01
5.347597597597597996e+03 6.042999999999999972e+01 4.674000000000000199e+01
5.352352352352352682e+03 6.028000000000000114e+01 4.682999999999999829e+01
5.357107107107107367e+03 6.013000000000000256e+01 4.692000000000000171e+01
5.361861861861862053e+03 5.997999999999999687e+01 4.700999999999999801e+01
5.366616616616616739e+03 5.982999999999999829e+01 4.710000000000000142e+01
5.371371371371371424e+03 5.967999999999999972e+01 4.720000000000000284e+01
5.376126126126126110e+03 5.953000000000000114e+01 4.728000000000000114e+01
5.380880880880880795e+03 5.938000000000000256e+01 4.738000000000000256e+01
5.385635635635635481e+03 5.922999999999999687e+01 4.746999999999999886e+01
5.390390390390390166e+03 5.907999999999999829e+01 4.756000000000000227e+01
5.395145145145144852e+03 5.892999999999999972e+01 4.764999999999999858e+01
5.399899899899899538e+03 5.878000000000000114e+01 4.775000000000000000e+01
5.404654654654654223e+03 5.863000000000000256e+01 4.784000000000000341e+01
5.409409409409408909e+03 5.847999999999999687e+01 4.792999999999999972e+01
5.414164164164164504e+03 5.832999999999999829e+01 4.803000000000000114e+01
5.418918918918919189e+03 5.817999999999999972e+01 4.811999999999999744e+01
5.423673673673673875e+03 5.803000000000000114e+01 4.821000000000000085e+01
5.428428428428428560e+03 5.788000000000000256e+01 4.829999999999999716e+01
5.433183183183183246e+03 5.772999999999999687e+01 4.839999999999999858e+01
5.437937937937937932e+03 5.757000000000000028e+01 4.849000000000000199e+01
5.442692692692692617e+03 5.742000000000000171e+01 4.857999999999999829e+01
5.447447447447447303e+03 5.727000000000000313e+01 4.867999999999999972e+01
5.452202202202201988e+03 5.711999999999999744e+01 4.877000000000000313e+01
5.456956956956956674e+03 5.696999999999999886e+01 4.885999999999999943e+01
5.461711711711712269e+03 5.682000000000000028e+01 4.895000000000000284e+01
5.466466466466466954e+03 5.667000000000000171e+01 4.904999999999999716e+01
5.471221221221221640e+03 5.653000000000000114e+01 4.915999999999999659e+01
5.475975975975976326e+03 5.640999999999999659e+01 4.932000000000000028e+01
5.480730730730731011e+03 5.628999999999999915e+01 4.946999999999999886e+01
5.485485485485485697e+03 5.617000000000000171e+01 4.963000000000000256e+01
5.490240240240240382e+03 5.604999999999999716e+01 4.978999999999999915e+01
5.494994994994995068e+03 5.592999999999999972e+01 4.995000000000000284e+01
5.499749749749749753e+03 5.581000000000000227e+01 5.010999999999999943e+01
5.504504504504504439e+03 5.564000000000000057e+01 5.014999999999999858e+01
5.509259259259259125e+03 5.546999999999999886e+01 5.018999999999999773e+01
5.514014014014013810e+03 5.529999999999999716e+01 5.022999999999999687e+01
5.518768768768768496e+03 5.513000000000000256e+01 5.027000000000000313e+01
5.523523523523523181e+03 5.496000000000000085e+01 5.032000000000000028e+01
5.528278278278277867e+03 5.478999999999999915e+01 5.035999999999999943e+01
5.533033033033032552e+03 5.461999999999999744e+01 5.040999999999999659e+01
5.537787787787788147e+03 5.445000000000000284e+01 5.045000000000000284e+01
5.542542542542542833e+03 5.428000000000000114e+01 5.050000000000000000e+01
5.547297297297297519e+03 5.411999999999999744e+01 5.054999999999999716e+01
5.552052052052052204e+03 5.395000000000000284e+01 5.060000000000000142e+01
5.556806806806806890e+03 5.378000000000000114e+01 5.064000000000000057e+01
5.561561561561561575e+03 5.361999999999999744e+01 5.068999999999999773e+01
5.566316316316316261e+03 5.345000000000000284e+01 5.075000000000000000e+01
5.571071071071070946e+03 5.328000000000000114e+01 5.079999999999999716e+01
5.575825825825825632e+03 5.311999999999999744e+01 5.085000000000000142e+01
5.580580580580580317e+03 5.295000000000000284e+01 5.089999999999999858e+01
5.585335335335335913e+03 5.278000000000000114e+01 5.095000000000000284e+01
5.590090090090090598e+03 5.261999999999999744e+01 5.100999999999999801e+01
