#           time-2400000.0,         flux,         fluxerr
        57068.7679576816517510  0.9998461324517006  0.0000581048185298
        57068.7883900470624212  0.9997448787007854  0.0000581031248107
        57068.8088223115482833  0.9996191380524887  0.0000581019431300
        57068.8701191026702872  1.0000241496187106  0.0000582401769440
        57068.8905513652935042  1.0000288918935265  0.0000582324074645
        57068.9109836274437839  1.0000767138123137  0.0000582226213359
        57068.9314158886700170  1.0000799209716140  0.0000582140743063
        57068.9518481498962501  1.0001729187381070  0.0000582122604692
        57068.9722805101846461  0.9999716207796487  0.0000582023454591
        57068.9927126700131339  1.0003094252721318  0.0000581955742799
        57069.0131449289110606  0.9999945932401570  0.0000581736758468
        57069.0335772878024727  1.0001749215467770  0.0000581651911930
        57069.0540094457683153  0.9998761601977749  0.0000581391258480
        57069.0744418032700196  0.9998417008067472  0.0000581210114789
        57069.0948740598323639  0.9998278246018258  0.0000581078891390
        57069.1153062164012226  0.9998040999027783  0.0000581036265238
        57069.1357385720330058  0.9998064089069908  0.0000580953875626
        57069.1766029823775170  1.0001251024085707  0.0000580862576845
        57069.1970353361539310  1.0002308613173845  0.0000580795088100
        57069.2174675899223075  1.0001696295093978  0.0000580735524718
        57069.2378998427666374  1.0000600028145230  0.0000580650709600
        57069.2583320951380301  1.0000514813988903  0.0000580619115571
        57069.2787642470502760  1.0002614662481182  0.0000580607397130
        57069.2991965984983835  1.0002175011217362  0.0000580523970093
        57069.3196288490144070  1.0000749495327852  0.0000580427521143
        57069.3400610995231546  1.0003251599695817  0.0000580425813977
        57069.3604932491070940  1.0000860818834811  0.0000580296330239
        57069.3809255982196191  1.0000952366841320  0.0000580208465648
        57069.4013578464073362  0.9999850662532722  0.0000580081406199
        57069.4217899945942918  0.9999364002714329  0.0000580046562878
        57069.4422223418514477  0.9998494578657465  0.0000579942856438
        57069.4626545886349049  0.9998274051572690  0.0000579860468338
        57069.4830867349592154  1.0000631439514933  0.0000579868917229
        57069.5035190808121115  0.9999672438159229  0.0000579811132604
        57069.5239513257401995  0.9999480796552065  0.0000579773659384
        57069.5443834702018648  0.9998513299490521  0.0000579727937529
        57069.5648158141921158  0.9999279332294918  0.0000579716782786
        57069.6056802007879014  0.9999229234676483  0.0000579749032154
        57069.6261125429155072  0.9999894998244699  0.0000579770038708
        57069.6465447850496275  0.9998132700006235  0.0000579692451804
        57069.6669770262524253  1.0000053503179940  0.0000579734693160
        57069.6874092665166245  0.9999524336998654  0.0000579712687207
        57069.7078415067880997  0.9999645520000697  0.0000579697068870
        57069.7282737465939135  0.9998238458892496  0.0000579638660918
        57069.7487059854611289  0.9999563550591392  0.0000579692732299
        57069.7691382238699589  0.9997834006093557  0.0000579647996211
        57069.7895704618131276  0.9997259558178002  0.0000579633554129
        57069.8508671719100676  1.0000187148014668  0.0000581035708731
        57069.8712995075184153  1.0001598310711506  0.0000581025567692
        57069.8917316426668549  1.0000167937177198  0.0000580973731739
        57069.9121639773511561  1.0001600739251995  0.0000580953305625
        57069.9325962115617585  1.0001228772649087  0.0000580942491931
        57069.9530283448475529  1.0001571428555420  0.0000580921019155
        57069.9734606776692090  1.0000565156811752  0.0000580869160614
        57070.0143250419059768  1.0002009459500856  0.0000580897753933
        57070.0347573728649877  1.0001251103649091  0.0000580866214895
        57070.0551895038151997  0.9999983438072679  0.0000580811520876
        57070.0756217338421266  1.0000813350141520  0.0000580786644494
        57070.1164861920260591  1.0002191099238769  0.0000580711638973
        57070.1369184206560021  1.0000308674208580  0.0000580596402596
        57070.1573507483553840  1.0000388831438582  0.0000580549078373
        57070.1777829760467284  1.0000670881794411  0.0000580553915193
        57070.1982151028132648  1.0000312246278906  0.0000580535557610
        57070.2186474291156628  0.9997922852448143  0.0000580465358085
        57070.2390796544787008  0.9999363000641648  0.0000580503894695
        57070.2595117798482534  1.0000366813602530  0.0000580466235884
        57070.2799441042880062  1.0000426488201919  0.0000580440159327
        57070.3003763282540604  0.9999887035488879  0.0000580324168390
        57070.3208084517609677  0.9999529681717411  0.0000580253939872
        57070.3412407748037367  1.0000475981283909  0.0000580184825225
        57070.3616729969071457  0.9995671382397784  0.0000580004280026
        57070.3821051190170692  0.9997587488586681  0.0000579997186077
        57070.4025374401971931  0.9998257499167875  0.0000579987631731
        57070.4229696609036182  0.9996197655309252  0.0000579915598817
        57070.4434017811508966  0.9998788926373922  0.0000579939581971
        57070.4638341004683753  0.9999809544067451  0.0000579910922407
        57070.5251307560829446  0.9999995819214720  0.0000579855982014
        57070.5455629735297407  1.0000217629422143  0.0000579855155412
        57070.5659951905181515  1.0003488746325762  0.0000579916373675
        57070.5864274065752397  1.0002041788824172  0.0000579837208419
        57070.6068596226250520  1.0000998689556928  0.0000579792506425
        57070.6272918377508176  1.0001032703011628  0.0000579739892943
        57070.6477241524116835  0.9999852044680654  0.0000579702466677
        57070.6681562661324278  1.0000533592353229  0.0000579703071134
        57070.6885884798612096  1.0000421683480805  0.0000579708079628
        57070.7090207931178156  0.9999489484762203  0.0000579653722047
        57070.7294529054488521  1.0001464132134272  0.0000579686134267
        57070.7498852173157502  1.0001505016909846  0.0000579731804277
        57070.7703173287154641  1.0001245129855139  0.0000579730531277
        57070.7907495396430022  1.0000329523029521  0.0000579742425758
        57070.8111818496472551  0.9997495278346422  0.0000579709465864
        57070.8316139596499852  1.0000912046995367  0.0000579830672969
        57070.8520461687148781  0.9999724843283556  0.0000579851424517
        57070.8724784773221472  1.0000753945307641  0.0000579900749481
        57070.8929105854622321  1.0001230260911584  0.0000579963537374
        57070.9133427926644799  0.9918812312930030  0.0000577738432849
        57070.9337750998747651  0.9821005016755421  0.0000575132758361
        57070.9542072061522049  0.9814512260330323  0.0000574994413355
        57070.9746394124231301  0.9845396466602213  0.0000575910295686
        57070.9950717177707702  0.9981959013783062  0.0000579716779797
        57071.0155039221863262  0.9999811704321319  0.0000580260376292
        57071.0359360265938449  1.0001576932086451  0.0000580353180609
        57071.0563683300788398  1.0000974135873968  0.0000580400099155
        57071.0972326361079467  0.9998997420543414  0.0000580514468403
        57071.1176649381959578  0.9996964935016992  0.0000580573385331
        57071.1380971398175461  0.9998294174403429  0.0000580693145710
        57071.1585292404997745  0.9997258473967907  0.0000580804951901
        57071.1789615411908017  0.9997894412994436  0.0000580936503890
        57071.2198258402349893  0.9998354768721687  0.0000581188093367
        57071.3219869287713664  1.0000715338605131  0.0000580928368992
        57071.3424191252706805  1.0001493701436230  0.0000580942390300
        57071.3628513208386721  1.0002227531606367  0.0000580970074927
        57071.3832835154753411  1.0001209545740057  0.0000580952455697
        57071.4037157101047342  1.0000188556675449  0.0000580922026104
        57071.4241479042757419  1.0002165876748628  0.0000581024211060
        57071.4445800975081511  1.0000022398501189  0.0000580997332908
        57071.4650122902821749  1.0000579270874288  0.0000581057250756
        57071.4854444825905375  0.9999972623997625  0.0000581090630084
        57071.5058766744332388  0.9999172677430461  0.0000581135770838
        57071.5876055362023180  1.0000245760505133  0.0000583540839773
        57071.6080376252502901  0.9998851248002105  0.0000583569394556
        57071.6284698133604252  0.9999678040394738  0.0000583640552168
        57071.6489021014785976  0.9999049487581431  0.0000583694126326
        57071.6693341891295859  0.9999327929970619  0.0000583767301785
        57071.6897663758427370  0.9999945585098199  0.0000583832557637
        57071.7101986620982643  0.9998653459967188  0.0000583851967307
        57071.7306307478866074  1.0000210266573226  0.0000583905930228
        57071.7510629332027747  0.9999902158312896  0.0000583940006260
        57071.7714952180613182  0.9998872424861397  0.0000583961067053
        57071.7919273024526774  1.0000752330337026  0.0000584016011276
        57071.8327917689020978  1.0000510649543251  0.0000584039921520
        57071.8532239518972347  0.9999805724287451  0.0000584049932007
        57071.8736560339530115  1.0000838966978207  0.0000584066199434
        57071.8940883150862646  1.0001199501247138  0.0000584083597364
        57071.9145204962187563  0.9998948456143317  0.0000584059592571
        57071.9349525768775493  0.9999715726987670  0.0000584149907774
        57071.9553848566138186  0.9999412476068357  0.0000584152748414
        57071.9758170358836651  1.0001610633080251  0.0000584205786616
        57071.9962491146798129  1.0001104591408909  0.0000584217040460
        57072.0166813930190983  1.0002593884507491  0.0000584272848532
        57072.0371135708919610  1.0001967836139478  0.0000584309646786
        57072.0575456478254637  0.9999498304901800  0.0000584283352005
        57072.0779779247677652  1.0001976531164261  0.0000584326529332
        57072.0984101007779827  1.0000721772388055  0.0000584360758527
        57072.1392744513941579  0.9998816461500907  0.0000584403821434
        57072.1597066260073916  0.9999610271071571  0.0000584427282306
        57072.1801388001476880  1.0000927267073985  0.0000584445825042
        57072.2005709738295991  0.9999889757181611  0.0000584427835411
        57072.2210031465801876  0.9998735214485036  0.0000584397150891
        57072.2414353188578389  0.9998171514167719  0.0000584399587346
        57072.2618674906771048  0.9999859531916278  0.0000584440904566
        57072.2822996620307094  0.9999043817179250  0.0000584390738883
        57072.3027318329113768  0.9998156711867517  0.0000584357897966
        57072.3231640033336589  0.9999485224017876  0.0000584380252751
        57072.3435961728246184  0.9998671351174441  0.0000584353666172
        57072.3640284423090634  0.9998245152583440  0.0000584342197391
        57072.3844605108679389  0.9997923253118232  0.0000584291789377
        57072.4048926789619145  0.9999461408452203  0.0000584337323463
        57072.4253249465837143  1.0000743210263128  0.0000584320677901
        57072.4457570137456059  0.9999521796477197  0.0000584264092272
        57072.4661891804425977  0.9999255638360470  0.0000584267274834
        57072.4866214462017524  1.0000618483215635  0.0000584288157905
        57072.5070535119666602  0.9998645625947024  0.0000584252272849
        57072.5274856768010068  1.0001329438956610  0.0000584313759936
        57072.5479179411631776  0.9999627266767099  0.0000584287327299
        57072.5683500050654402  1.0000565962868786  0.0000584281923417
        57072.5887821685028030  1.0000029393451437  0.0000584301346029
        57072.6092144314679899  0.9999247171463854  0.0000584288713628
        57072.6296464935076074  0.9999527746307582  0.0000584328362691
        57072.6500786555479863  1.0000842691546805  0.0000584316425158
        57072.6705109166505281  1.0001342747437483  0.0000584318903551
        57072.6909430772939231  1.0000167224917063  0.0000584242676131
        57072.7318073971764534  1.0000319359575969  0.0000584291206885
        57072.7522395564228646  0.9999565197803996  0.0000584266329026
        57072.7726716147371917  1.0002019589774642  0.0000584312213685
        57072.7931038730457658  1.0002568681203854  0.0000584350039340
        57072.8135360304295318  1.0002090989904355  0.0000584362145340
        57072.8339680873468751  1.0002218534746457  0.0000584371559620
        57072.8544003437928041  1.0000780919503820  0.0000584392501493
        57072.8748324997795862  0.9999896207053248  0.0000584392181133
        57072.8952645552999456  1.0000123777514431  0.0000584422418339
        57072.9156968098832294  1.0001652602834712  0.0000584531327328
        57072.9361289644730277  1.0000822947492578  0.0000584579237337
        57072.9565610181307420  1.0001209627424192  0.0000584587282590
        57072.9769932717827032  1.0000544245902916  0.0000584563221841
        57072.9974254245098564  1.0000190731325318  0.0000584520184469
        57073.0178575767640723  0.9999430705740012  0.0000584489332477
        57073.0382897285599029  0.9998361048054002  0.0000584446644996
        57073.0587218794244109  0.9998274503423503  0.0000584397768076
        57073.0791540302889189  0.9999743254022807  0.0000584374282513
        57073.0995861802148283  0.9999505474980283  0.0000584337788850
        57073.1200183301480138  0.9999058136009061  0.0000584341976589
        57073.1404504791426007  0.9999911250327087  0.0000584314397491
        57073.1608826276788022  1.0000552423021443  0.0000584485133313
        57073.1813147757493425  1.0001439646912889  0.0000584254566159
        57073.2017470233477070  0.9999246359004615  0.0000584162566590
        57073.2426112166940584  0.9998597868045979  0.0000584083543070
        57073.2630434628954390  0.9999191843329883  0.0000584083284397
        57073.2834755081712501  0.9999326411677829  0.0000584059933981
        57073.3039076529821614  0.9998394890040785  0.0000584022736435
        57073.3243398973208969  0.9999534996564059  0.0000584058574997
        57073.3447719411997241  0.9999009622437469  0.0000584030922463
        57073.3652040846136515  0.9996636745953188  0.0000583955952772
        57073.3856363275554031  0.9998155891262708  0.0000583936884315
        57073.4060683695715852  0.9997990979863779  0.0000583905534627
        57073.4265005115885288  0.9999113802502877  0.0000583870637489
        57073.4469327526676352  0.9998280414849741  0.0000583818475706
        57073.4673647932868334  0.9999658550342667  0.0000583844628638
        57073.4877969334411318  0.9998815369103710  0.0000583787074038
        57073.5490933511027833  0.9999873962912604  0.0000582682692111
        57073.5695255893879221  0.9997900568946704  0.0000582614890770
        57073.5899577267482528  1.0001662947349710  0.0000582672215383
        57073.6103897636421607  1.0002473706983253  0.0000582663911521
        57073.6308220005303156  1.0001573804641426  0.0000582606743093
        57073.6512541364936624  1.0000575898272888  0.0000582590539432
        57073.6716861719905864  1.0001564946171617  0.0000582621289047
        57073.6921184070160962  1.0000786220618316  0.0000582623705409
        57073.7125505415824591  1.0002104527291980  0.0000582692954827
        57073.7329826752174995  1.0002218729199184  0.0000582678484870
        57073.7534148088452639  1.0004051218495202  0.0000582704043474
        57073.7738469415489817  1.0003072963500981  0.0000582714132351
        57073.7942790742526995  1.0002466223451825  0.0000582712372406
        57073.8147112060178188  1.0005583624593299  0.0000582792069849
        57073.8351433373245527  1.0005387532700301  0.0000582812668990
        57073.8555754681656254  1.0005824002187540  0.0000582791039391
        57074.0190324962459272  0.9981045703518501  0.0000581137997068
        57074.1007610977103468  0.9987620221814546  0.0000581175640429
        57074.1211931220314000  0.9985548410128465  0.0000581193023395
        57074.1416252454218920  0.9989614461693018  0.0000581429459776
        57074.1620574683474842  0.9972386949104758  0.0000581031843341
        57074.1824894912642776  0.9838957667552777  0.0000577337098971
        57074.2029216132577858  0.9802399842927078  0.0000576277676126
        57074.2233538347791182  0.9813155851278231  0.0000576513084235
        57074.2437858558405424  0.9911960457536624  0.0000579161620106
        57074.2642179759714054  0.9993661809717190  0.0000581362457889
        57074.2846501961030299  0.9991375054490168  0.0000581296487849
        57074.3050822157601942  0.9993188657643509  0.0000581419220451
        57074.3255143344940734  0.9996529851118766  0.0000581537297457
        57074.3459465532214381  0.9997471224302156  0.0000581623971992
        57074.4072429052321240  0.9999847733705786  0.0000581750830154
        57074.4481071375703323  0.9998099308897855  0.0000581658885882
        57074.4685392530373065  0.9999145287522417  0.0000581666482651
        57074.5094034821231617  1.0000276187498729  0.0000581690263320
        57074.5298355962004280  1.0001580219022008  0.0000581708462041
        57074.5502677093390957  1.0000302453653973  0.0000581690648660
        57074.5706998220193782  1.0000740320090675  0.0000581640791153
        57074.5911319342267234  0.9999659985656622  0.0000581596170157
        57074.6115639464405831  1.0000131906498468  0.0000581562509621
        57074.6319961577246431  1.0000592715076924  0.0000581544431221
        57074.6524282680766191  1.0000755081553576  0.0000581518759602
        57074.6728602784205577  1.0002847307111971  0.0000581536730883
        57074.6932924883076339  1.0003712180008375  0.0000581513485329
        57074.7137245977210114  1.0004955639287398  0.0000581511618997
        57074.7341567062103422  1.0002360477895118  0.0000581421336139
        57074.7545888146996731  1.0003143080086012  0.0000581424425017
        57074.7750209222576814  1.0000523151096106  0.0000581369753996
        57074.8158851359694381  1.0001948889725447  0.0000581365314588
        57074.8567493478185497  0.9999440646202614  0.0000581283655554
